order_item_id,order_id,sku_id,quantity,unit_price,total_price
7519,2491,1291,1,399,399
7520,2491,1066,3,54,162
7521,2491,1093,1,435,435
7522,2492,1026,2,182,364
7523,2492,1324,2,202,404
7524,2492,1474,2,21,42
7525,2492,1165,3,282,846
7526,2493,1114,1,55,55
7527,2493,1189,2,186,372
7528,2493,1039,1,52,52
7529,2493,1236,3,197,591
7530,2494,1112,1,198,198
7531,2494,1446,3,73,219
7532,2494,1104,3,209,627
7533,2494,1421,2,186,372
7534,2495,1408,1,353,353
7535,2495,1170,2,40,80
7536,2495,1378,3,310,930
7537,2495,1029,1,168,168
7538,2496,1003,1,84,84
7539,2496,1108,2,243,486
7540,2496,1253,3,337,1011
7541,2496,1206,2,287,574
7542,2496,1418,3,315,945
7543,2497,1210,2,352,704
7544,2497,1060,1,228,228
7545,2497,1013,2,389,778
7546,2497,1482,2,205,410
7547,2498,1259,2,304,608
7548,2498,1498,2,159,318
7549,2499,1481,2,317,634
7550,2499,1433,3,217,651
7551,2499,1356,2,298,596
7552,2499,1120,2,428,856
7553,2499,1102,3,38,114
7554,2500,1247,1,205,205
7555,2501,1296,1,439,439
7556,2501,1265,3,214,642
7557,2501,1269,3,357,1071
7558,2501,1136,3,342,1026
7559,2501,1472,2,285,570
7560,2502,1344,2,224,448
7561,2503,1338,2,121,242
7562,2504,1469,1,362,362
7563,2505,1236,2,197,394
7564,2505,1492,3,214,642
7565,2506,1464,1,139,139
7566,2506,1054,3,413,1239
7567,2506,1070,2,346,692
7568,2507,1100,3,231,693
7569,2507,1485,1,290,290
7570,2507,1204,3,267,801
7571,2507,1474,3,21,63
7572,2507,1162,1,250,250
7573,2508,1330,1,264,264
7574,2508,1172,3,305,915
7575,2508,1133,1,188,188
7576,2508,1191,3,216,648
7577,2509,1162,3,250,750
7578,2509,1260,3,168,504
7579,2510,1445,3,312,936
7580,2510,1193,3,414,1242
7581,2510,1363,1,235,235
7582,2510,1221,1,273,273
7583,2510,1032,3,244,732
7584,2511,1406,3,43,129
7585,2511,1066,2,54,108
7586,2512,1152,3,301,903
7587,2512,1150,3,191,573
7588,2512,1358,2,321,642
7589,2512,1119,3,223,669
7590,2513,1488,2,109,218
7591,2513,1300,1,56,56
7592,2514,1340,3,256,768
7593,2514,1273,2,63,126
7594,2514,1047,1,399,399
7595,2514,1097,2,371,742
7596,2515,1094,2,231,462
7597,2516,1244,3,282,846
7598,2517,1385,2,371,742
7599,2517,1321,2,372,744
7600,2517,1270,2,145,290
7601,2518,1395,3,184,552
7602,2518,1258,1,448,448
7603,2518,1471,3,96,288
7604,2518,1059,3,190,570
7605,2518,1479,1,334,334
7606,2519,1494,2,93,186
7607,2519,1357,3,440,1320
7608,2519,1111,2,92,184
7609,2519,1147,2,170,340
7610,2519,1220,3,361,1083
7611,2520,1242,3,73,219
7612,2520,1132,2,172,344
7613,2520,1096,3,67,201
7614,2520,1371,1,75,75
7615,2521,1215,1,412,412
7616,2521,1439,3,363,1089
7617,2521,1096,1,67,67
7618,2521,1222,2,278,556
7619,2522,1402,3,446,1338
7620,2522,1235,2,309,618
7621,2522,1087,2,71,142
7622,2522,1148,1,19,19
7623,2523,1018,2,156,312
7624,2524,1406,2,43,86
7625,2524,1427,2,163,326
7626,2524,1020,3,347,1041
7627,2524,1405,2,270,540
7628,2525,1496,2,140,280
7629,2525,1222,3,278,834
7630,2525,1004,2,272,544
7631,2526,1014,1,163,163
7632,2527,1295,3,132,396
7633,2527,1225,3,264,792
7634,2527,1146,3,417,1251
7635,2527,1271,3,355,1065
7636,2528,1487,1,114,114
7637,2528,1045,3,30,90
7638,2528,1035,3,382,1146
7639,2529,1467,1,77,77
7640,2529,1443,2,127,254
7641,2529,1284,1,109,109
7642,2529,1118,2,434,868
7643,2529,1042,2,424,848
7644,2530,1320,1,192,192
7645,2531,1194,1,365,365
7646,2531,1176,2,132,264
7647,2532,1078,3,316,948
7648,2532,1019,3,107,321
7649,2532,1382,2,76,152
7650,2532,1384,1,369,369
7651,2532,1280,2,184,368
7652,2533,1060,2,228,456
7653,2534,1325,3,441,1323
7654,2534,1148,1,19,19
7655,2534,1154,3,405,1215
7656,2534,1400,2,253,506
7657,2534,1410,3,429,1287
7658,2535,1271,1,355,355
7659,2536,1358,3,321,963
7660,2536,1227,2,89,178
7661,2537,1484,3,345,1035
7662,2537,1480,3,351,1053
7663,2537,1349,1,45,45
7664,2538,1412,3,22,66
7665,2538,1029,1,168,168
7666,2539,1367,2,251,502
7667,2539,1335,1,127,127
7668,2539,1152,2,301,602
7669,2539,1232,3,354,1062
7670,2540,1166,2,312,624
7671,2540,1077,2,360,720
7672,2540,1403,3,256,768
7673,2541,1384,1,369,369
7674,2541,1380,1,120,120
7675,2541,1027,3,376,1128
7676,2542,1064,2,124,248
7677,2543,1057,1,93,93
7678,2543,1435,2,224,448
7679,2543,1028,3,95,285
7680,2543,1253,2,337,674
7681,2544,1015,3,283,849
7682,2545,1465,1,190,190
7683,2545,1462,2,349,698
7684,2545,1488,1,109,109
7685,2545,1416,2,338,676
7686,2545,1379,3,217,651
7687,2546,1306,2,24,48
7688,2546,1375,3,169,507
7689,2546,1135,2,307,614
7690,2547,1414,1,302,302
7691,2548,1096,3,67,201
7692,2548,1238,1,222,222
7693,2549,1231,3,236,708
7694,2549,1090,3,279,837
7695,2549,1163,2,31,62
7696,2550,1172,2,305,610
7697,2551,1489,1,149,149
7698,2551,1062,1,390,390
7699,2552,1393,1,372,372
7700,2552,1379,2,217,434
7701,2552,1291,3,399,1197
7702,2552,1278,2,145,290
7703,2553,1087,1,71,71
7704,2554,1036,2,99,198
7705,2554,1311,2,189,378
7706,2554,1244,1,282,282
7707,2554,1389,1,326,326
7708,2555,1092,1,230,230
7709,2555,1272,1,400,400
7710,2555,1104,2,209,418
7711,2556,1403,3,256,768
7712,2556,1169,1,39,39
7713,2556,1398,3,199,597
7714,2556,1084,1,403,403
7715,2556,1391,2,273,546
7716,2557,1385,1,371,371
7717,2557,1161,3,439,1317
7718,2558,1256,1,395,395
7719,2558,1463,3,18,54
7720,2558,1267,1,415,415
7721,2558,1492,1,214,214
7722,2558,1387,2,252,504
7723,2559,1364,1,125,125
7724,2560,1421,3,186,558
7725,2560,1490,1,232,232
7726,2560,1233,1,350,350
7727,2560,1085,2,326,652
7728,2561,1452,2,75,150
7729,2561,1320,1,192,192
7730,2561,1134,3,407,1221
7731,2562,1240,1,204,204
7732,2563,1432,3,133,399
7733,2563,1109,2,302,604
7734,2564,1428,2,157,314
7735,2565,1238,3,222,666
7736,2565,1306,2,24,48
7737,2565,1178,2,149,298
7738,2565,1141,2,433,866
7739,2566,1235,1,309,309
7740,2566,1284,3,109,327
7741,2566,1165,1,282,282
7742,2567,1125,2,45,90
7743,2567,1150,2,191,382
7744,2567,1325,1,441,441
7745,2567,1445,2,312,624
7746,2567,1366,3,129,387
7747,2568,1435,1,224,224
7748,2568,1414,2,302,604
7749,2568,1470,2,438,876
7750,2568,1245,2,176,352
7751,2569,1486,3,444,1332
7752,2569,1262,3,227,681
7753,2569,1098,3,153,459
7754,2570,1430,3,411,1233
7755,2570,1052,2,398,796
7756,2570,1388,2,239,478
7757,2570,1036,2,99,198
7758,2571,1498,2,159,318
7759,2571,1015,1,283,283
7760,2572,1239,1,224,224
7761,2573,1142,1,124,124
7762,2573,1376,1,254,254
7763,2573,1254,2,182,364
7764,2573,1438,3,343,1029
7765,2573,1227,2,89,178
7766,2574,1185,3,86,258
7767,2574,1071,3,84,252
7768,2574,1198,3,356,1068
7769,2574,1174,2,200,400
7770,2574,1260,1,168,168
7771,2575,1388,3,239,717
7772,2575,1269,2,357,714
7773,2575,1407,1,65,65
7774,2575,1078,1,316,316
7775,2576,1236,2,197,394
7776,2577,1241,1,164,164
7777,2577,1356,3,298,894
7778,2578,1494,2,93,186
7779,2578,1253,2,337,674
7780,2578,1318,1,448,448
7781,2578,1320,1,192,192
7782,2578,1143,1,353,353
7783,2579,1029,1,168,168
7784,2579,1121,3,214,642
7785,2579,1127,3,288,864
7786,2579,1431,2,258,516
7787,2579,1342,2,418,836
7788,2580,1414,2,302,604
7789,2580,1308,2,359,718
7790,2580,1470,3,438,1314
7791,2580,1365,1,260,260
7792,2581,1048,3,295,885
7793,2581,1032,2,244,488
7794,2581,1046,3,368,1104
7795,2581,1227,2,89,178
7796,2581,1169,1,39,39
7797,2582,1033,3,416,1248
7798,2582,1304,3,411,1233
7799,2583,1288,1,134,134
7800,2583,1120,3,428,1284
7801,2583,1112,3,198,594
7802,2584,1234,3,200,600
7803,2585,1174,2,200,400
7804,2585,1374,3,143,429
7805,2586,1370,2,300,600
7806,2586,1290,3,341,1023
7807,2586,1097,3,371,1113
7808,2586,1124,3,249,747
7809,2586,1305,2,72,144
7810,2587,1482,2,205,410
7811,2587,1298,1,320,320
7812,2587,1192,3,238,714
7813,2588,1118,2,434,868
7814,2588,1318,3,448,1344
7815,2588,1362,3,182,546
7816,2589,1339,3,88,264
7817,2589,1405,2,270,540
7818,2589,1047,2,399,798
7819,2590,1068,3,443,1329
7820,2591,1230,3,309,927
7821,2592,1228,1,384,384
7822,2592,1183,2,35,70
7823,2593,1454,2,131,262
7824,2593,1252,1,272,272
7825,2593,1244,1,282,282
7826,2594,1111,3,92,276
7827,2594,1439,3,363,1089
7828,2595,1168,2,321,642
7829,2595,1380,3,120,360
7830,2595,1373,3,27,81
7831,2596,1175,2,122,244
7832,2596,1137,1,421,421
7833,2597,1451,1,182,182
7834,2597,1247,2,205,410
7835,2598,1336,3,363,1089
7836,2598,1311,1,189,189
7837,2598,1384,3,369,1107
7838,2599,1417,2,114,228
7839,2599,1127,3,288,864
7840,2599,1490,3,232,696
7841,2600,1240,1,204,204
7842,2600,1402,2,446,892
7843,2600,1148,2,19,38
7844,2601,1261,3,303,909
7845,2601,1206,1,287,287
7846,2602,1413,1,124,124
7847,2602,1350,1,341,341
7848,2602,1146,3,417,1251
7849,2602,1013,2,389,778
7850,2603,1169,3,39,117
7851,2603,1108,3,243,729
7852,2603,1294,1,333,333
7853,2604,1344,2,224,448
7854,2605,1301,3,103,309
7855,2605,1166,1,312,312
7856,2605,1043,1,18,18
7857,2606,1111,3,92,276
7858,2606,1048,1,295,295
7859,2607,1497,2,337,674
7860,2607,1314,3,274,822
7861,2608,1119,1,223,223
7862,2608,1152,1,301,301
7863,2609,1389,3,326,978
7864,2609,1312,1,280,280
7865,2609,1374,1,143,143
7866,2609,1066,1,54,54
7867,2610,1484,3,345,1035
7868,2610,1136,3,342,1026
7869,2610,1336,1,363,363
7870,2610,1200,3,370,1110
7871,2610,1384,1,369,369
7872,2611,1333,3,118,354
7873,2611,1335,3,127,381
7874,2612,1180,2,150,300
7875,2613,1355,3,346,1038
7876,2613,1496,3,140,420
7877,2613,1267,2,415,830
7878,2613,1127,1,288,288
7879,2614,1034,2,422,844
7880,2614,1253,2,337,674
7881,2615,1474,2,21,42
7882,2615,1094,2,231,462
7883,2616,1069,1,290,290
7884,2616,1398,1,199,199
7885,2617,1103,3,238,714
7886,2617,1185,1,86,86
7887,2617,1330,1,264,264
7888,2618,1435,1,224,224
7889,2618,1396,3,301,903
7890,2618,1393,1,372,372
7891,2618,1047,1,399,399
7892,2618,1392,2,212,424
7893,2619,1057,2,93,186
7894,2620,1061,3,55,165
7895,2620,1308,1,359,359
7896,2620,1104,2,209,418
7897,2621,1030,1,441,441
7898,2622,1274,2,264,528
7899,2622,1359,1,47,47
7900,2623,1366,2,129,258
7901,2623,1426,2,383,766
7902,2624,1223,1,185,185
7903,2625,1184,1,157,157
7904,2626,1491,3,408,1224
7905,2626,1443,2,127,254
7906,2626,1005,1,355,355
7907,2626,1029,3,168,504
7908,2626,1258,3,448,1344
7909,2627,1176,2,132,264
7910,2627,1035,2,382,764
7911,2627,1097,3,371,1113
7912,2627,1487,2,114,228
7913,2628,1011,3,90,270
7914,2629,1362,3,182,546
7915,2629,1385,2,371,742
7916,2629,1428,3,157,471
7917,2630,1043,3,18,54
7918,2630,1310,3,164,492
7919,2630,1437,2,308,616
7920,2631,1227,3,89,267
7921,2631,1189,3,186,558
7922,2631,1364,3,125,375
7923,2632,1265,1,214,214
7924,2633,1079,1,54,54
7925,2633,1117,3,67,201
7926,2633,1053,1,39,39
7927,2634,1346,2,375,750
7928,2634,1248,1,160,160
7929,2635,1254,3,182,546
7930,2635,1372,3,435,1305
7931,2635,1249,1,183,183
7932,2635,1033,2,416,832
7933,2636,1383,1,22,22
7934,2636,1137,2,421,842
7935,2637,1394,3,246,738
7936,2637,1425,3,365,1095
7937,2637,1377,2,183,366
7938,2638,1012,3,445,1335
7939,2638,1089,2,384,768
7940,2638,1082,1,40,40
7941,2638,1067,2,320,640
7942,2639,1069,1,290,290
7943,2639,1196,1,367,367
7944,2639,1105,2,327,654
7945,2639,1038,2,127,254
7946,2639,1429,3,347,1041
7947,2640,1006,2,445,890
7948,2640,1003,3,84,252
7949,2640,1456,3,44,132
7950,2640,1201,3,244,732
7951,2641,1310,1,164,164
7952,2642,1100,2,231,462
7953,2642,1317,2,284,568
7954,2642,1279,3,104,312
7955,2642,1281,3,42,126
7956,2643,1492,2,214,428
7957,2644,1036,1,99,99
7958,2644,1083,1,170,170
7959,2645,1173,1,328,328
7960,2646,1101,2,247,494
7961,2646,1281,2,42,84
7962,2646,1491,2,408,816
7963,2646,1159,1,129,129
7964,2646,1225,3,264,792
7965,2647,1070,3,346,1038
7966,2647,1151,2,208,416
7967,2647,1422,3,356,1068
7968,2647,1198,2,356,712
7969,2647,1007,3,252,756
7970,2648,1214,3,113,339
7971,2648,1335,3,127,381
7972,2648,1171,1,225,225
7973,2648,1495,3,173,519
7974,2648,1210,3,352,1056
7975,2649,1065,2,120,240
7976,2649,1055,2,132,264
7977,2649,1301,1,103,103
7978,2649,1075,3,74,222
7979,2650,1294,2,333,666
7980,2650,1414,2,302,604
7981,2650,1100,2,231,462
7982,2650,1207,1,298,298
7983,2651,1175,1,122,122
7984,2651,1089,1,384,384
7985,2651,1074,3,102,306
7986,2651,1073,2,59,118
7987,2651,1164,2,61,122
7988,2652,1265,1,214,214
7989,2652,1306,3,24,72
7990,2652,1256,2,395,790
7991,2653,1499,3,41,123
7992,2653,1439,3,363,1089
7993,2653,1412,1,22,22
7994,2653,1237,2,417,834
7995,2653,1372,2,435,870
7996,2654,1217,2,131,262
7997,2654,1463,1,18,18
7998,2654,1308,3,359,1077
7999,2654,1134,2,407,814
8000,2654,1091,1,86,86
8001,2655,1398,2,199,398
8002,2655,1428,1,157,157
8003,2656,1165,3,282,846
8004,2656,1106,1,344,344
8005,2656,1282,3,175,525
8006,2656,1062,2,390,780
8007,2656,1414,2,302,604
8008,2657,1362,1,182,182
8009,2658,1310,2,164,328
8010,2659,1060,2,228,456
8011,2659,1411,2,281,562
8012,2660,1419,3,112,336
8013,2661,1421,3,186,558
8014,2662,1125,3,45,135
8015,2663,1287,2,344,688
8016,2664,1250,3,85,255
8017,2665,1325,1,441,441
8018,2665,1107,3,397,1191
8019,2666,1087,2,71,142
8020,2666,1482,1,205,205
8021,2666,1064,1,124,124
8022,2666,1214,2,113,226
8023,2667,1194,2,365,730
8024,2667,1148,3,19,57
8025,2668,1309,3,18,54
8026,2668,1060,1,228,228
8027,2669,1265,1,214,214
8028,2669,1415,1,111,111
8029,2670,1177,1,408,408
8030,2670,1194,3,365,1095
8031,2670,1488,2,109,218
8032,2671,1266,2,138,276
8033,2671,1371,2,75,150
8034,2671,1377,2,183,366
8035,2672,1184,1,157,157
8036,2672,1013,3,389,1167
8037,2672,1324,3,202,606
8038,2673,1258,2,448,896
8039,2673,1110,2,275,550
8040,2673,1174,3,200,600
8041,2673,1214,1,113,113
8042,2674,1305,2,72,144
8043,2674,1375,1,169,169
8044,2674,1149,2,257,514
8045,2674,1085,1,326,326
8046,2675,1051,3,57,171
8047,2676,1225,3,264,792
8048,2676,1192,1,238,238
8049,2677,1128,3,240,720
8050,2677,1474,1,21,21
8051,2678,1188,2,128,256
8052,2678,1158,1,77,77
8053,2679,1382,2,76,152
8054,2679,1484,1,345,345
8055,2679,1292,1,267,267
8056,2679,1065,2,120,240
8057,2679,1418,2,315,630
8058,2680,1409,2,346,692
8059,2680,1296,2,439,878
8060,2680,1307,3,339,1017
8061,2680,1423,2,231,462
8062,2680,1294,2,333,666
8063,2681,1382,1,76,76
8064,2681,1312,3,280,840
8065,2681,1078,3,316,948
8066,2682,1045,1,30,30
8067,2682,1336,1,363,363
8068,2683,1205,1,445,445
8069,2683,1421,1,186,186
8070,2683,1127,2,288,576
8071,2683,1434,3,231,693
8072,2684,1009,1,46,46
8073,2684,1474,2,21,42
8074,2684,1313,2,212,424
8075,2685,1412,1,22,22
8076,2685,1347,2,418,836
8077,2685,1354,3,347,1041
8078,2686,1156,3,354,1062
8079,2686,1282,3,175,525
8080,2686,1310,2,164,328
8081,2687,1389,2,326,652
8082,2687,1400,2,253,506
8083,2687,1372,1,435,435
8084,2687,1491,3,408,1224
8085,2687,1365,3,260,780
8086,2688,1290,3,341,1023
8087,2689,1351,3,360,1080
8088,2690,1016,1,430,430
8089,2691,1269,2,357,714
8090,2691,1304,2,411,822
8091,2692,1376,2,254,508
8092,2692,1201,3,244,732
8093,2692,1425,1,365,365
8094,2692,1336,1,363,363
8095,2693,1183,3,35,105
8096,2693,1060,1,228,228
8097,2693,1245,3,176,528
8098,2693,1427,2,163,326
8099,2693,1097,3,371,1113
8100,2694,1144,2,42,84
8101,2694,1009,1,46,46
8102,2695,1419,3,112,336
8103,2695,1333,1,118,118
8104,2695,1293,1,160,160
8105,2695,1199,2,107,214
8106,2696,1147,3,170,510
8107,2696,1485,2,290,580
8108,2696,1057,1,93,93
8109,2697,1132,2,172,344
8110,2697,1380,1,120,120
8111,2697,1057,3,93,279
8112,2698,1083,1,170,170
8113,2698,1278,1,145,145
8114,2699,1193,3,414,1242
8115,2700,1481,1,317,317
8116,2700,1196,2,367,734
8117,2700,1274,2,264,528
8118,2701,1470,2,438,876
8119,2701,1042,2,424,848
8120,2702,1053,3,39,117
8121,2702,1489,3,149,447
8122,2702,1352,1,353,353
8123,2703,1249,1,183,183
8124,2704,1416,2,338,676
8125,2704,1028,3,95,285
8126,2704,1339,2,88,176
8127,2704,1042,2,424,848
8128,2704,1091,3,86,258
8129,2705,1021,2,158,316
8130,2705,1001,3,54,162
8131,2706,1114,2,55,110
8132,2707,1243,1,242,242
8133,2707,1161,3,439,1317
8134,2708,1126,3,380,1140
8135,2708,1362,1,182,182
8136,2708,1087,3,71,213
8137,2708,1401,3,189,567
8138,2709,1057,2,93,186
8139,2709,1127,3,288,864
8140,2710,1162,1,250,250
8141,2710,1211,3,102,306
8142,2710,1136,2,342,684
8143,2711,1223,3,185,555
8144,2711,1316,2,374,748
8145,2712,1160,1,208,208
8146,2712,1124,3,249,747
8147,2712,1054,3,413,1239
8148,2712,1294,3,333,999
8149,2713,1370,1,300,300
8150,2713,1368,2,302,604
8151,2713,1469,2,362,724
8152,2713,1261,1,303,303
8153,2714,1238,1,222,222
8154,2715,1223,1,185,185
8155,2715,1206,3,287,861
8156,2715,1457,2,386,772
8157,2716,1390,1,180,180
8158,2716,1076,2,180,360
8159,2717,1333,1,118,118
8160,2717,1298,3,320,960
8161,2718,1376,1,254,254
8162,2718,1286,2,373,746
8163,2718,1018,3,156,468
8164,2718,1010,1,243,243
8165,2718,1288,1,134,134
8166,2719,1227,1,89,89
8167,2719,1152,1,301,301
8168,2719,1173,1,328,328
8169,2720,1187,1,98,98
8170,2721,1095,3,212,636
8171,2721,1344,2,224,448
8172,2721,1279,2,104,208
8173,2721,1212,1,372,372
8174,2721,1129,1,315,315
8175,2722,1452,1,75,75
8176,2722,1454,2,131,262
8177,2722,1404,3,408,1224
8178,2722,1335,2,127,254
8179,2722,1315,3,26,78
8180,2723,1020,2,347,694
8181,2723,1453,3,283,849
8182,2723,1055,1,132,132
8183,2723,1105,1,327,327
8184,2723,1297,3,50,150
8185,2724,1127,2,288,576
8186,2724,1494,2,93,186
8187,2724,1387,2,252,504
8188,2724,1364,2,125,250
8189,2724,1464,3,139,417
8190,2725,1081,2,172,344
8191,2725,1307,1,339,339
8192,2725,1135,3,307,921
8193,2725,1179,3,335,1005
8194,2725,1245,2,176,352
8195,2726,1450,2,156,312
8196,2727,1086,1,235,235
8197,2727,1064,1,124,124
8198,2728,1486,2,444,888
8199,2728,1347,2,418,836
8200,2728,1056,2,135,270
8201,2729,1409,1,346,346
8202,2730,1222,3,278,834
8203,2730,1132,1,172,172
8204,2731,1221,3,273,819
8205,2731,1049,3,323,969
8206,2731,1493,1,169,169
8207,2731,1350,2,341,682
8208,2731,1145,2,328,656
8209,2732,1164,3,61,183
8210,2732,1289,2,385,770
8211,2732,1399,2,347,694
8212,2733,1366,3,129,387
8213,2734,1490,1,232,232
8214,2735,1083,1,170,170
8215,2735,1167,1,151,151
8216,2736,1276,3,22,66
8217,2736,1126,2,380,760
8218,2736,1291,3,399,1197
8219,2736,1100,2,231,462
8220,2737,1444,1,245,245
8221,2738,1335,1,127,127
8222,2739,1380,2,120,240
8223,2739,1485,1,290,290
8224,2739,1137,2,421,842
8225,2740,1274,2,264,528
8226,2740,1095,2,212,424
8227,2741,1491,1,408,408
8228,2742,1131,1,281,281
8229,2742,1201,2,244,488
8230,2742,1074,2,102,204
8231,2743,1200,3,370,1110
8232,2743,1478,2,264,528
8233,2743,1057,2,93,186
8234,2743,1199,2,107,214
8235,2744,1236,3,197,591
8236,2744,1012,1,445,445
8237,2744,1386,1,388,388
8238,2744,1352,1,353,353
8239,2744,1024,2,21,42
8240,2745,1205,2,445,890
8241,2746,1445,3,312,936
8242,2747,1441,3,271,813
8243,2747,1195,3,416,1248
8244,2747,1174,3,200,600
8245,2747,1350,2,341,682
8246,2747,1357,3,440,1320
8247,2748,1292,1,267,267
8248,2748,1261,2,303,606
8249,2748,1267,1,415,415
8250,2749,1217,2,131,262
8251,2749,1355,1,346,346
8252,2749,1388,1,239,239
8253,2749,1440,3,195,585
8254,2750,1449,2,234,468
8255,2750,1203,1,271,271
8256,2750,1236,3,197,591
8257,2751,1265,2,214,428
8258,2751,1264,2,144,288
8259,2752,1153,2,336,672
8260,2752,1294,3,333,999
8261,2752,1293,3,160,480
8262,2753,1206,1,287,287
8263,2753,1354,1,347,347
8264,2753,1086,2,235,470
8265,2753,1446,1,73,73
8266,2754,1498,1,159,159
8267,2754,1134,2,407,814
8268,2755,1391,3,273,819
8269,2755,1199,2,107,214
8270,2755,1245,3,176,528
8271,2755,1479,2,334,668
8272,2755,1264,2,144,288
8273,2756,1258,1,448,448
8274,2756,1048,1,295,295
8275,2757,1164,2,61,122
8276,2757,1117,3,67,201
8277,2758,1184,1,157,157
8278,2758,1371,3,75,225
8279,2758,1339,1,88,88
8280,2758,1064,1,124,124
8281,2759,1077,3,360,1080
8282,2759,1417,1,114,114
8283,2759,1319,3,430,1290
8284,2759,1258,2,448,896
8285,2759,1349,1,45,45
8286,2760,1055,2,132,264
8287,2760,1442,1,67,67
8288,2760,1349,2,45,90
8289,2760,1069,1,290,290
8290,2761,1234,3,200,600
8291,2761,1044,1,80,80
8292,2761,1316,3,374,1122
8293,2761,1440,2,195,390
8294,2762,1038,3,127,381
8295,2762,1018,2,156,312
8296,2762,1242,1,73,73
8297,2762,1366,3,129,387
8298,2763,1407,3,65,195
8299,2764,1313,2,212,424
8300,2765,1238,2,222,444
8301,2765,1188,1,128,128
8302,2765,1440,3,195,585
8303,2765,1029,2,168,336
8304,2765,1419,1,112,112
8305,2766,1421,2,186,372
8306,2766,1247,2,205,410
8307,2766,1271,2,355,710
8308,2766,1045,2,30,60
8309,2766,1370,1,300,300
8310,2767,1079,3,54,162
8311,2767,1182,1,116,116
8312,2767,1495,1,173,173
8313,2767,1254,2,182,364
8314,2768,1231,2,236,472
8315,2768,1424,2,83,166
8316,2768,1229,2,194,388
8317,2768,1065,2,120,240
8318,2768,1045,2,30,60
8319,2769,1032,3,244,732
8320,2770,1304,3,411,1233
8321,2771,1040,2,225,450
8322,2771,1293,2,160,320
8323,2771,1285,1,120,120
8324,2772,1323,1,42,42
8325,2772,1302,2,336,672
8326,2773,1358,3,321,963
8327,2773,1461,2,301,602
8328,2774,1055,2,132,264
8329,2775,1249,3,183,549
8330,2776,1291,2,399,798
8331,2776,1353,3,69,207
8332,2777,1165,2,282,564
8333,2777,1340,1,256,256
8334,2777,1462,3,349,1047
8335,2777,1144,3,42,126
8336,2778,1165,1,282,282
8337,2778,1293,3,160,480
8338,2778,1243,2,242,484
8339,2778,1254,3,182,546
8340,2778,1185,1,86,86
8341,2779,1063,1,313,313
8342,2779,1492,2,214,428
8343,2779,1455,3,31,93
8344,2779,1497,3,337,1011
8345,2779,1306,3,24,72
8346,2780,1159,3,129,387
8347,2780,1173,1,328,328
8348,2780,1218,3,108,324
8349,2780,1331,1,296,296
8350,2781,1421,1,186,186
8351,2782,1382,1,76,76
8352,2782,1144,1,42,42
8353,2783,1175,1,122,122
8354,2783,1282,1,175,175
8355,2783,1113,3,136,408
8356,2783,1432,1,133,133
8357,2784,1263,2,136,272
8358,2785,1048,1,295,295
8359,2786,1475,3,260,780
8360,2786,1356,3,298,894
8361,2786,1436,1,210,210
8362,2786,1398,2,199,398
8363,2787,1434,1,231,231
8364,2788,1270,2,145,290
8365,2788,1482,2,205,410
8366,2788,1379,2,217,434
8367,2789,1356,1,298,298
8368,2789,1215,1,412,412
8369,2789,1443,1,127,127
8370,2789,1283,2,28,56
8371,2790,1161,3,439,1317
8372,2790,1144,1,42,42
8373,2790,1230,1,309,309
8374,2790,1454,3,131,393
8375,2790,1127,3,288,864
8376,2791,1092,1,230,230
8377,2791,1476,3,354,1062
8378,2791,1203,1,271,271
8379,2791,1149,2,257,514
8380,2792,1310,2,164,328
8381,2793,1240,3,204,612
8382,2793,1357,2,440,880
8383,2793,1232,2,354,708
8384,2794,1226,2,170,340
8385,2794,1077,3,360,1080
8386,2794,1435,2,224,448
8387,2794,1383,1,22,22
8388,2795,1175,1,122,122
8389,2795,1094,1,231,231
8390,2796,1287,3,344,1032
8391,2797,1313,3,212,636
8392,2798,1297,2,50,100
8393,2798,1461,3,301,903
8394,2798,1038,3,127,381
8395,2798,1138,2,281,562
8396,2799,1410,3,429,1287
8397,2799,1401,3,189,567
8398,2799,1333,2,118,236
8399,2799,1323,2,42,84
8400,2799,1249,1,183,183
8401,2800,1047,2,399,798
8402,2800,1142,3,124,372
8403,2800,1407,1,65,65
8404,2800,1244,3,282,846
8405,2801,1171,3,225,675
8406,2802,1183,3,35,105
8407,2802,1251,1,275,275
8408,2802,1197,3,337,1011
8409,2802,1098,1,153,153
8410,2802,1307,2,339,678
8411,2803,1418,1,315,315
8412,2803,1010,1,243,243
8413,2803,1036,1,99,99
8414,2803,1452,1,75,75
8415,2804,1216,2,423,846
8416,2804,1246,1,62,62
8417,2805,1228,2,384,768
8418,2805,1335,3,127,381
8419,2805,1341,1,102,102
8420,2805,1026,1,182,182
8421,2806,1476,1,354,354
8422,2806,1266,1,138,138
8423,2806,1208,1,259,259
8424,2807,1333,2,118,236
8425,2807,1164,2,61,122
8426,2807,1147,1,170,170
8427,2807,1449,3,234,702
8428,2807,1303,2,133,266
8429,2808,1473,1,105,105
8430,2809,1029,2,168,336
8431,2809,1349,1,45,45
8432,2810,1051,3,57,171
8433,2810,1376,2,254,508
8434,2810,1198,1,356,356
8435,2811,1222,1,278,278
8436,2811,1347,1,418,418
8437,2811,1074,1,102,102
8438,2811,1197,1,337,337
8439,2811,1160,3,208,624
8440,2812,1302,3,336,1008
8441,2813,1258,1,448,448
8442,2814,1031,2,167,334
8443,2814,1127,3,288,864
